Date,Region,Category,Product,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Profit,Customer_Age,Customer_Rating,Payment_Method,Channel
2024-05-12,East,Clothing,Jeans,7,48.95,10,233.92,88.63,36,2.4,Credit Card,Online
2024-05-12,East,Toys,Action Figure,8,34.43,25,156.72,40.68,26,4.6,Credit Card,Online
2024-05-13,West,Clothing,T-Shirt,5,66.99,20,201.82,61.82,53,5.0,Credit Card,In-Store
2024-05-13,North,Food,Dairy,7,31.24,0,164.69,45.26,35,4.1,Credit Card,Online
2024-05-13,West,Food,Bakery,5,27.8,0,104.67,36.17,31,2.4,Cash,In-Store
2024-05-14,Central,Clothing,T-Shirt,3,52.02,5,110.86,42.15,48,4.4,E-Wallet,In-Store
2024-05-14,North,Electronics,Smartphone,5,386.05,0,1443.35,452.44,66,4.9,Credit Card,In-Store
2024-05-14,North,Electronics,Smartphone,6,549.94,0,2467.35,879.03,32,3.4,Credit Card,In-Store
2024-05-15,Central,Electronics,Headphones,4,391.34,0,1162.22,458.23,34,3.9,Cash,Online
2024-05-15,North,Food,Bakery,7,26.5,10,123.97,29.78,28,3.9,Credit Card,Online
2024-05-16,Central,Furniture,Chair,3,245.57,5,515.96,170.8,46,4.2,Cash,In-Store
2024-05-16,East,Food,Snacks,3,21.01,0,46.46,11.07,50,3.8,Bank Transfer,Online
2024-05-16,North,Furniture,Shelf,6,340.85,10,1356.94,449.81,37,5.0,E-Wallet,Online
2024-05-17,Central,Clothing,T-Shirt,7,68.68,0,351.93,109.38,32,5.0,E-Wallet,In-Store
2024-05-17,South,Toys,Doll,5,38.83,15,120.81,24.3,44,3.7,Cash,In-Store
2024-05-17,East,Furniture,Table,3,272.34,10,538.31,114.19,47,5.0,Credit Card,In-Store
2024-05-18,South,Electronics,Tablet,6,543.08,0,2368.93,905.12,58,2.7,Cash,Online
2024-05-18,East,Food,Snacks,8,22.71,10,118.89,27.68,30,3.5,E-Wallet,In-Store
2024-05-18,North,Clothing,Shoes,10,64.26,5,443.82,156.4,49,4.6,E-Wallet,In-Store
2024-05-19,South,Electronics,Headphones,6,577.85,0,2503.26,1081.88,39,4.1,Cash,In-Store
2024-05-19,Central,Clothing,Jeans,8,52.44,0,302.87,92.7,18,4.2,Credit Card,Online
2024-05-20,South,Toys,Action Figure,11,50.82,25,300.64,61.85,57,4.6,Credit Card,In-Store
2024-05-20,West,Food,Bakery,6,22.29,0,95.89,19.79,41,3.7,Credit Card,In-Store
2024-05-20,South,Food,Snacks,7,27.09,5,129.2,54.05,45,5.0,E-Wallet,In-Store
2024-05-21,West,Toys,Board Game,8,39.54,15,191.51,49.25,50,4.7,Credit Card,Online
2024-05-21,North,Food,Beverages,7,32.06,0,159.86,39.85,45,4.0,Credit Card,In-Store
2024-05-21,Central,Furniture,Table,10,281.03,0,2001.71,716.24,25,4.8,E-Wallet,In-Store
2024-05-22,East,Clothing,T-Shirt,7,59.99,20,237.69,67.83,46,4.6,Credit Card,In-Store
2024-05-22,North,Electronics,Laptop,5,581.14,0,2055.89,674.25,44,3.9,Cash,Online
2024-05-22,North,Toys,Board Game,8,42.73,10,217.67,85.55,18,3.9,Credit Card,Online
2024-05-23,North,Furniture,Shelf,4,315.39,10,798.06,207.24,59,3.2,Cash,Online
2024-05-23,East,Electronics,Laptop,5,418.0,15,1248.66,479.88,33,3.8,Credit Card,In-Store
2024-05-24,South,Electronics,Tablet,4,517.81,25,1084.77,395.82,50,4.1,Cash,In-Store
2024-05-24,West,Toys,Board Game,6,32.29,15,114.99,46.28,33,4.3,E-Wallet,Online
2024-05-24,South,Furniture,Shelf,3,247.43,10,466.51,126.04,31,3.4,E-Wallet,In-Store
2024-05-25,North,Electronics,Smartphone,4,494.86,20,1098.71,368.42,36,4.3,Cash,In-Store
2024-05-25,East,Electronics,Tablet,4,436.88,20,969.99,328.98,65,3.7,E-Wallet,Online
2024-05-25,West,Furniture,Sofa,8,383.0,25,1594.42,476.51,64,3.7,Credit Card,Online
2024-05-26,North,Food,Dairy,5,31.29,15,91.68,37.65,31,4.7,E-Wallet,Online
2024-05-26,North,Electronics,Headphones,8,520.58,0,2871.33,647.37,54,4.2,Credit Card,In-Store
2024-05-26,North,Clothing,Shoes,6,72.54,10,270.08,90.13,38,4.1,Credit Card,Online
2024-05-27,West,Furniture,Table,4,340.1,0,932.09,334.03,64,4.4,Credit Card,In-Store
2024-05-27,West,Electronics,Laptop,8,388.26,0,2128.13,890.25,52,3.0,Credit Card,In-Store
2024-05-28,East,Toys,Action Figure,5,47.31,0,161.08,65.72,41,3.1,Bank Transfer,Online
2024-05-28,West,Clothing,Shoes,5,54.31,20,147.92,32.53,39,3.9,Credit Card,Online
2024-05-28,West,Electronics,Tablet,6,432.77,0,1768.2,593.84,45,3.9,Credit Card,In-Store
2024-05-29,East,Clothing,T-Shirt,4,72.58,10,176.85,47.65,44,4.7,Cash,Online
2024-05-29,Central,Clothing,Shoes,7,64.1,10,273.31,117.49,23,3.6,Credit Card,In-Store
2024-05-29,North,Food,Dairy,10,30.75,0,208.13,60.18,40,3.5,E-Wallet,Online
2024-05-30,North,Clothing,Jacket,4,54.39,10,131.75,28.93,29,5.0,Bank Transfer,Online
2024-05-30,South,Food,Dairy,3,27.6,10,50.13,18.8,31,3.2,Credit Card,In-Store
2024-05-31,North,Furniture,Sofa,3,252.57,20,405.48,123.76,52,5.0,Credit Card,In-Store
2024-05-31,East,Food,Dairy,8,28.04,0,150.04,32.25,40,4.0,Credit Card,Online
2024-05-31,Central,Toys,Doll,6,47.25,0,189.64,51.24,32,3.4,Cash,Online
2024-06-01,North,Electronics,Laptop,9,491.61,10,2648.5,1150.56,22,3.2,Credit Card,In-Store
2024-06-01,North,Furniture,Chair,7,279.93,0,1303.32,463.09,27,3.9,Cash,Online
2024-06-01,East,Furniture,Sofa,5,244.7,0,813.77,348.75,37,4.5,E-Wallet,Online
2024-06-02,Central,Toys,Doll,5,34.39,0,113.72,26.69,59,4.0,Cash,In-Store
2024-06-02,South,Food,Beverages,8,27.78,10,132.28,38.97,24,4.8,Credit Card,In-Store
2024-06-02,East,Electronics,Smartphone,3,570.24,0,1131.47,238.63,41,4.7,Credit Card,In-Store
2024-06-03,North,Food,Bakery,3,22.58,10,40.11,17.85,43,4.7,E-Wallet,Online
2024-06-03,North,Clothing,Jacket,6,70.05,25,207.35,71.38,53,4.9,Cash,Online
2024-06-04,Central,Food,Snacks,7,30.83,15,120.02,50.88,39,3.7,Credit Card,In-Store
2024-06-04,Central,Furniture,Shelf,7,318.13,0,1457.0,527.99,43,4.6,Cash,In-Store
2024-06-04,North,Electronics,Smartphone,4,510.58,5,1269.42,519.86,53,5.0,Cash,In-Store
2024-06-05,Central,Food,Beverages,14,30.19,0,275.07,101.17,27,4.8,Credit Card,Online
2024-06-05,East,Electronics,Smartphone,7,418.65,0,1907.37,467.66,48,3.7,Bank Transfer,Online
2024-06-05,Central,Electronics,Headphones,5,426.8,0,1388.93,569.22,19,3.5,E-Wallet,In-Store
2024-06-06,East,Clothing,Jeans,8,48.02,5,236.32,78.36,38,4.1,E-Wallet,Online
2024-06-06,East,Clothing,Shoes,5,76.89,10,224.06,49.21,34,4.7,E-Wallet,Online
2024-06-06,East,Furniture,Shelf,10,377.63,20,1956.27,391.85,28,4.3,E-Wallet,Online
2024-06-07,West,Toys,Action Figure,5,47.29,20,121.89,47.21,50,3.3,E-Wallet,In-Store
2024-06-07,North,Electronics,Tablet,5,377.79,0,1217.14,263.03,51,4.6,Cash,In-Store
2024-06-08,North,Toys,Action Figure,9,40.95,10,212.7,81.81,51,4.9,Cash,Online
2024-06-08,South,Furniture,Table,5,255.28,0,818.5,283.71,42,3.3,Credit Card,Online
2024-06-08,West,Electronics,Laptop,8,363.58,10,1678.65,386.96,21,4.9,Credit Card,Online
2024-06-09,North,Electronics,Headphones,5,498.64,0,1591.3,403.32,33,4.1,Credit Card,Online
2024-06-09,West,Toys,Board Game,3,51.22,20,78.45,18.49,51,4.6,E-Wallet,Online
2024-06-09,Central,Food,Snacks,6,31.29,20,95.85,23.96,50,4.6,Cash,Online
2024-06-10,North,Clothing,T-Shirt,5,68.9,0,218.89,85.64,53,4.2,E-Wallet,In-Store
2024-06-10,West,Food,Dairy,6,21.21,15,68.72,21.32,42,3.8,E-Wallet,Online
2024-06-10,South,Toys,Action Figure,3,37.48,10,64.3,22.74,35,4.5,Credit Card,In-Store
2024-06-11,Central,Clothing,Jeans,5,57.6,5,173.08,58.0,18,4.1,Credit Card,In-Store
2024-06-11,North,Food,Dairy,4,29.54,10,67.27,27.68,49,4.4,Credit Card,Online
2024-06-12,West,Clothing,Jeans,5,72.07,10,204.29,75.8,36,3.9,Credit Card,Online
2024-06-12,West,Electronics,Laptop,7,446.65,20,1575.59,371.19,21,4.5,Cash,In-Store
2024-06-12,Central,Food,Beverages,10,25.22,15,135.06,30.47,47,4.1,E-Wallet,In-Store
2024-06-13,West,Clothing,Jeans,7,49.34,10,194.99,58.0,56,3.3,Credit Card,Online
2024-06-13,East,Clothing,Shoes,9,56.67,15,272.0,88.52,49,4.5,E-Wallet,Online
2024-06-13,East,Clothing,Shoes,5,61.54,25,144.78,39.35,46,5.0,E-Wallet,In-Store
2024-06-14,Central,Food,Bakery,6,21.46,0,80.47,23.96,50,4.3,Credit Card,Online
2024-06-14,East,Furniture,Table,6,307.99,0,1154.81,235.68,18,3.9,E-Wallet,Online
2024-06-14,North,Food,Dairy,7,30.66,10,120.73,48.59,60,4.4,Credit Card,In-Store
2024-06-15,Central,Toys,Puzzle,4,43.63,25,81.48,27.52,27,3.8,E-Wallet,In-Store
2024-06-15,West,Food,Beverages,3,20.99,0,39.2,8.64,28,4.6,Credit Card,In-Store
2024-06-16,West,Clothing,Jacket,3,53.75,5,95.03,21.03,31,4.8,E-Wallet,Online
2024-06-16,North,Electronics,Smartphone,6,466.77,0,1737.39,566.67,33,4.0,Cash,Online
2024-06-16,West,Food,Snacks,4,24.52,15,51.71,21.53,57,4.2,Bank Transfer,In-Store
2024-06-17,South,Food,Beverages,5,24.48,20,60.55,14.91,45,3.4,Cash,In-Store
2024-06-17,West,Clothing,T-Shirt,11,63.88,5,412.69,125.34,29,4.6,Credit Card,Online
2024-06-17,North,Electronics,Smartphone,5,491.49,5,1443.34,370.52,31,3.9,Cash,In-Store
2024-06-18,West,Electronics,Laptop,7,539.29,20,1861.09,622.29,70,2.1,E-Wallet,Online
2024-06-18,Central,Toys,Action Figure,8,38.82,0,191.38,76.37,42,4.1,E-Wallet,Online
2024-06-18,North,Food,Snacks,8,30.07,20,118.59,52.65,32,4.1,Bank Transfer,Online
2024-06-19,Central,Electronics,Tablet,7,436.19,5,1782.04,552.82,18,3.3,E-Wallet,In-Store
2024-06-19,South,Electronics,Smartphone,4,372.47,10,823.8,337.54,18,4.9,Cash,In-Store
2024-06-20,Central,Furniture,Table,2,323.13,5,376.09,151.65,23,3.8,Credit Card,In-Store
2024-06-20,West,Furniture,Sofa,7,328.19,10,1266.57,431.8,39,3.5,Credit Card,Online
2024-06-20,East,Electronics,Headphones,7,570.27,20,1956.31,664.13,52,5.0,Bank Transfer,In-Store
2024-06-21,West,Toys,Puzzle,6,46.52,25,127.9,48.78,46,4.5,Bank Transfer,Online
2024-06-21,Central,Electronics,Smartphone,6,566.5,15,1765.07,736.07,53,3.3,Credit Card,Online
2024-06-21,South,Clothing,T-Shirt,4,75.25,0,183.89,39.31,45,4.0,E-Wallet,In-Store
2024-06-22,South,Food,Bakery,8,27.56,0,134.34,56.03,22,3.4,E-Wallet,Online
2024-06-22,West,Toys,Board Game,10,42.56,5,246.36,89.26,43,3.0,Cash,Online
2024-06-23,West,Clothing,T-Shirt,3,64.72,20,94.44,35.3,44,3.2,E-Wallet,Online
2024-06-23,West,Toys,Puzzle,11,51.57,5,327.62,76.47,36,4.7,Credit Card,Online
2024-06-23,West,Clothing,Jacket,7,71.2,25,227.24,78.96,34,3.7,E-Wallet,Online
2024-06-24,South,Food,Beverages,7,21.33,25,67.93,28.46,36,3.5,Credit Card,Online
2024-06-24,West,Food,Snacks,5,29.73,10,81.16,36.31,18,3.9,Cash,Online
2024-06-24,North,Furniture,Sofa,6,265.58,20,773.36,208.43,20,5.0,Cash,Online
2024-06-25,East,Clothing,Jeans,6,61.42,25,167.35,45.41,71,4.6,Cash,In-Store
2024-06-25,North,Furniture,Shelf,9,271.57,15,1257.85,434.66,21,4.9,Cash,Online
2024-06-25,South,Clothing,Jacket,2,68.69,10,74.86,31.32,18,3.4,E-Wallet,In-Store
2024-06-26,South,Furniture,Chair,4,371.6,15,763.6,272.68,28,4.6,Cash,In-Store
2024-06-26,South,Food,Bakery,5,23.63,0,71.41,21.6,43,4.0,E-Wallet,In-Store
2024-06-27,West,Toys,Action Figure,5,33.64,10,91.35,25.03,45,3.6,Credit Card,In-Store
2024-06-27,South,Furniture,Table,4,284.77,0,687.36,295.87,24,3.8,Bank Transfer,Online
2024-06-27,South,Clothing,Jacket,12,68.17,0,493.64,153.48,39,3.5,Credit Card,Online
2024-06-28,North,Clothing,Jacket,8,57.86,20,223.15,85.01,30,4.3,Cash,In-Store
2024-06-28,South,Food,Dairy,6,23.48,10,76.39,22.59,40,3.9,Credit Card,In-Store
2024-06-28,North,Clothing,Jeans,5,53.53,0,161.29,46.45,34,3.5,Cash,Online
2024-06-29,North,Electronics,Tablet,6,471.94,5,1619.06,360.0,28,3.9,Credit Card,Online
2024-06-29,East,Toys,Action Figure,7,37.52,25,118.55,41.19,29,5.0,Bank Transfer,In-Store
2024-06-29,West,Furniture,Chair,5,349.65,20,841.77,265.67,18,3.3,Credit Card,In-Store
2024-06-30,East,Toys,Action Figure,9,33.53,0,181.46,69.49,35,3.6,Credit Card,In-Store
2024-06-30,East,Food,Snacks,7,28.3,25,89.33,33.8,37,4.6,E-Wallet,Online
2024-07-01,South,Furniture,Shelf,8,275.63,5,1258.51,551.85,19,3.6,Credit Card,Online
2024-07-01,Central,Furniture,Sofa,6,313.39,10,1016.7,384.8,33,5.0,E-Wallet,Online
2024-07-01,East,Electronics,Headphones,6,424.37,10,1376.73,597.56,34,5.0,E-Wallet,Online
2024-07-02,East,Food,Beverages,6,29.03,20,83.68,17.49,18,5.0,E-Wallet,In-Store
2024-07-02,North,Clothing,Jacket,2,76.36,20,73.35,21.56,27,4.7,Credit Card,Online
2024-07-02,South,Electronics,Tablet,6,566.34,0,2040.21,829.78,27,4.8,Credit Card,Online
2024-07-03,South,Electronics,Headphones,6,491.27,10,1592.13,669.98,40,4.1,Credit Card,Online
2024-07-03,South,Toys,Action Figure,5,41.25,5,117.6,42.04,54,3.5,Credit Card,In-Store
2024-07-03,East,Toys,Doll,9,48.37,5,248.18,92.59,38,3.6,Credit Card,Online
2024-07-04,East,Toys,Puzzle,5,45.67,10,123.3,46.88,53,2.9,E-Wallet,In-Store
2024-07-04,East,Electronics,Smartphone,6,401.3,5,1372.5,456.98,35,3.8,Cash,In-Store
2024-07-05,West,Clothing,T-Shirt,9,72.63,5,372.58,82.63,42,3.8,Credit Card,Online
2024-07-05,West,Furniture,Shelf,5,304.33,0,913.01,281.2,38,3.9,Credit Card,Online
2024-07-05,West,Toys,Action Figure,10,35.78,10,193.21,61.77,69,5.0,Cash,In-Store
2024-07-06,Central,Clothing,Jeans,9,56.45,15,259.17,64.37,36,3.6,Credit Card,In-Store
2024-07-06,North,Food,Bakery,6,23.34,5,79.85,35.85,48,3.8,E-Wallet,Online
2024-07-06,North,Toys,Board Game,6,42.38,25,114.46,45.86,40,5.0,Credit Card,Online
2024-07-07,North,Furniture,Table,7,275.16,0,1156.3,376.9,52,3.4,E-Wallet,In-Store
2024-07-07,East,Food,Beverages,10,21.54,10,116.41,31.86,46,3.3,E-Wallet,Online
2024-07-07,Central,Food,Snacks,6,21.55,10,69.85,22.96,42,3.9,Bank Transfer,Online
2024-07-08,North,Furniture,Sofa,7,327.49,0,1377.02,563.3,23,3.4,Credit Card,In-Store
2024-07-08,Central,Toys,Puzzle,8,46.7,0,224.39,48.81,24,4.9,Credit Card,Online
2024-07-09,North,Electronics,Laptop,9,432.34,20,1871.28,688.32,29,4.3,Cash,In-Store
2024-07-09,Central,Furniture,Sofa,8,245.2,5,1120.23,283.36,34,3.2,Bank Transfer,Online
2024-07-09,South,Furniture,Sofa,4,259.08,5,591.83,134.43,39,4.3,E-Wallet,Online
2024-07-10,North,Furniture,Shelf,5,377.2,5,1078.11,391.77,30,4.3,E-Wallet,In-Store
2024-07-10,East,Food,Dairy,3,26.17,20,37.79,9.02,18,3.1,Credit Card,Online
2024-07-10,South,Clothing,Jeans,6,61.61,5,211.3,57.54,51,4.4,Credit Card,In-Store
2024-07-11,South,Electronics,Headphones,6,368.56,20,1065.73,238.65,43,4.6,Credit Card,Online
2024-07-11,South,Toys,Doll,4,46.57,0,112.22,43.45,38,2.9,Cash,Online
2024-07-11,West,Toys,Doll,4,42.56,5,97.43,21.16,54,3.0,Credit Card,Online
2024-07-12,East,Clothing,Shoes,7,54.06,0,228.28,99.0,27,3.7,Credit Card,In-Store
2024-07-12,South,Furniture,Sofa,8,256.51,15,1052.2,264.71,36,3.7,E-Wallet,Online
2024-07-13,East,Electronics,Headphones,5,446.26,10,1213.27,413.83,40,4.6,Bank Transfer,Online
2024-07-13,West,Toys,Puzzle,8,48.74,5,223.81,90.76,32,3.8,E-Wallet,Online
2024-07-13,South,Toys,Puzzle,6,49.31,0,178.73,76.88,27,3.9,E-Wallet,In-Store
2024-07-14,South,Furniture,Table,3,330.43,5,569.94,200.97,49,3.2,Bank Transfer,Online
2024-07-14,North,Clothing,T-Shirt,6,69.83,0,253.56,89.42,41,4.8,Credit Card,In-Store
2024-07-14,North,Electronics,Smartphone,4,385.91,5,887.52,348.36,46,3.4,Credit Card,In-Store
2024-07-15,West,Clothing,Shoes,5,65.64,20,159.22,63.07,27,3.4,E-Wallet,Online
2024-07-15,North,Clothing,T-Shirt,5,68.01,15,175.27,61.36,48,4.1,Cash,Online
2024-07-16,East,Electronics,Headphones,4,405.16,0,984.8,342.19,29,4.9,Cash,In-Store
2024-07-16,West,Electronics,Laptop,4,558.03,25,1017.29,345.28,41,4.6,Credit Card,Online
2024-07-16,North,Toys,Action Figure,8,35.9,20,139.62,32.5,63,3.6,Cash,In-Store
2024-07-17,East,Toys,Puzzle,3,38.27,5,66.43,19.74,49,3.7,Cash,Online
2024-07-17,South,Electronics,Tablet,2,499.63,5,578.17,257.22,42,2.9,Credit Card,Online
2024-07-17,Central,Food,Dairy,5,27.98,20,68.16,21.83,55,5.0,Cash,In-Store
2024-07-18,East,Toys,Action Figure,4,45.99,10,101.08,26.22,30,5.0,Credit Card,Online
2024-07-18,West,Food,Dairy,6,21.4,5,74.48,32.46,44,4.2,Bank Transfer,Online
2024-07-18,East,Electronics,Headphones,5,551.13,10,1514.28,521.44,27,4.1,Bank Transfer,In-Store
2024-07-19,North,Toys,Action Figure,6,42.66,0,156.69,52.84,33,3.1,E-Wallet,In-Store
2024-07-19,East,Clothing,Jacket,5,62.14,20,152.17,32.18,58,4.1,Bank Transfer,Online
2024-07-20,Central,Electronics,Headphones,8,580.75,5,2709.78,897.15,41,4.7,Credit Card,In-Store
2024-07-20,East,Furniture,Chair,5,351.06,10,969.89,254.62,56,4.7,E-Wallet,In-Store
2024-07-20,West,Food,Dairy,11,21.48,0,145.03,54.28,36,3.6,Cash,In-Store
2024-07-21,Central,Electronics,Headphones,5,530.22,0,1632.58,416.59,53,4.6,E-Wallet,In-Store
2024-07-21,North,Electronics,Headphones,8,381.43,5,1785.16,659.32,38,5.0,Credit Card,In-Store
2024-07-21,North,Toys,Board Game,4,32.55,5,76.17,26.09,39,4.0,E-Wallet,In-Store
2024-07-22,East,Toys,Action Figure,5,40.07,15,105.21,34.73,38,5.0,Credit Card,Online
2024-07-22,South,Toys,Doll,6,51.87,0,192.27,41.99,42,5.0,Credit Card,In-Store
2024-07-22,West,Furniture,Chair,8,266.23,0,1315.79,574.52,34,5.0,E-Wallet,Online
2024-07-23,Central,Toys,Board Game,3,45.45,10,76.07,30.49,19,3.6,E-Wallet,Online
2024-07-23,South,Electronics,Headphones,4,399.01,10,890.41,243.59,37,4.5,Cash,In-Store
2024-07-24,North,Toys,Action Figure,9,46.5,0,260.31,79.55,39,4.6,E-Wallet,Online
2024-07-24,West,Clothing,Shoes,3,63.16,0,117.87,45.63,59,4.0,Credit Card,In-Store
2024-07-24,South,Toys,Board Game,11,45.6,20,249.62,94.28,18,5.0,E-Wallet,In-Store
2024-07-25,West,Furniture,Table,4,270.43,0,675.41,241.91,59,4.0,Credit Card,Online
2024-07-25,South,Clothing,T-Shirt,9,70.37,20,316.35,106.74,51,4.1,E-Wallet,Online
2024-07-25,West,Electronics,Laptop,5,584.01,5,1732.08,425.21,46,2.9,Cash,Online
2024-07-26,North,Electronics,Headphones,11,509.77,10,3163.32,1412.57,40,2.7,Bank Transfer,In-Store
2024-07-26,East,Food,Dairy,5,26.17,0,82.01,18.49,24,3.7,Cash,In-Store
2024-07-26,East,Clothing,Shoes,9,75.7,15,362.96,125.85,63,1.8,Cash,Online
2024-07-27,East,Food,Bakery,5,20.2,0,63.56,24.94,54,5.0,Cash,In-Store
2024-07-27,North,Clothing,Jacket,6,69.9,5,250.74,80.96,41,4.7,Credit Card,Online
2024-07-28,West,Clothing,Jeans,7,74.66,0,330.3,94.16,41,4.6,Credit Card,Online
2024-07-28,Central,Furniture,Shelf,6,249.25,15,803.36,352.52,36,5.0,E-Wallet,Online
2024-07-28,North,Food,Dairy,6,25.63,20,77.74,21.07,45,4.0,Credit Card,Online
2024-07-29,North,Furniture,Shelf,3,270.71,5,489.71,127.23,37,4.3,Cash,In-Store
2024-07-29,North,Clothing,Jacket,7,65.0,0,288.78,117.96,42,3.7,Credit Card,Online
2024-07-29,East,Electronics,Laptop,6,506.15,15,1638.47,668.54,43,5.0,Credit Card,In-Store
2024-07-30,East,Clothing,Jacket,6,57.08,20,174.69,69.71,69,2.1,Cash,In-Store
2024-07-30,East,Furniture,Chair,4,309.0,10,709.25,177.91,26,5.0,E-Wallet,Online
2024-07-30,North,Food,Bakery,6,23.49,20,71.9,27.46,40,2.7,Cash,In-Store
2024-07-31,South,Food,Dairy,8,24.62,5,119.84,30.08,53,3.8,Credit Card,Online
2024-07-31,East,Furniture,Shelf,5,263.93,0,845.32,266.17,48,3.2,Credit Card,In-Store
2024-08-01,East,Food,Snacks,5,31.07,0,99.99,25.82,46,3.9,E-Wallet,Online
2024-08-01,Central,Toys,Board Game,8,32.2,10,149.22,46.49,75,3.6,E-Wallet,Online
2024-08-01,North,Electronics,Tablet,6,558.54,5,2049.14,750.1,52,3.7,Bank Transfer,Online
2024-08-02,West,Electronics,Laptop,6,488.63,0,1896.31,421.59,29,4.4,Credit Card,In-Store
2024-08-02,South,Electronics,Tablet,4,434.62,0,1124.48,304.93,28,4.2,Bank Transfer,In-Store
2024-08-02,South,Food,Beverages,8,29.04,5,142.75,46.96,37,4.9,E-Wallet,In-Store
2024-08-03,West,Food,Snacks,10,26.35,0,171.28,49.78,32,4.3,E-Wallet,Online
2024-08-03,West,Clothing,T-Shirt,9,62.97,0,368.45,109.08,39,2.7,Credit Card,In-Store
2024-08-04,Central,Clothing,T-Shirt,8,51.3,20,214.57,77.35,42,5.0,E-Wallet,Online
2024-08-04,North,Electronics,Headphones,6,447.64,0,1755.17,603.88,41,2.4,Cash,In-Store
2024-08-04,North,Toys,Board Game,8,36.82,0,192.5,71.31,18,4.3,Cash,Online
2024-08-05,West,Clothing,Jacket,4,48.47,10,114.64,22.94,28,4.7,Cash,Online
2024-08-05,East,Clothing,Jeans,8,58.8,20,247.25,75.41,47,4.4,E-Wallet,In-Store
2024-08-05,South,Food,Beverages,14,21.12,10,174.85,74.66,59,3.9,Bank Transfer,In-Store
2024-08-06,North,Toys,Puzzle,7,37.14,0,171.72,54.99,32,5.0,E-Wallet,In-Store
2024-08-06,North,Electronics,Smartphone,6,380.82,20,1207.47,528.28,32,5.0,E-Wallet,Online
2024-08-06,Central,Clothing,Shoes,4,51.03,5,128.09,48.4,36,4.1,E-Wallet,In-Store
2024-08-07,North,Toys,Puzzle,9,35.98,5,204.35,69.17,60,3.6,E-Wallet,Online
2024-08-07,South,Toys,Puzzle,3,52.0,10,93.26,29.51,38,3.4,Credit Card,Online
2024-08-08,North,Electronics,Tablet,8,360.49,10,1733.97,357.12,18,3.5,Credit Card,In-Store
2024-08-08,South,Toys,Puzzle,4,44.77,10,107.68,22.01,61,4.1,E-Wallet,Online
2024-08-08,North,Toys,Action Figure,7,34.82,20,130.28,55.43,46,2.9,Credit Card,In-Store
2024-08-09,East,Toys,Board Game,3,50.41,10,91.46,28.85,21,4.1,E-Wallet,Online
2024-08-09,North,Clothing,Shoes,7,50.81,20,191.19,46.98,31,4.8,E-Wallet,In-Store
2024-08-09,West,Electronics,Smartphone,2,574.89,10,695.33,271.58,27,3.6,Cash,In-Store
2024-08-10,North,Toys,Doll,8,44.22,0,239.11,62.73,35,4.0,Bank Transfer,Online
2024-08-10,East,Toys,Doll,4,32.03,5,82.26,18.95,57,4.2,Cash,Online
2024-08-10,Central,Clothing,T-Shirt,7,74.82,0,354.02,100.67,18,4.4,Credit Card,In-Store
2024-08-11,West,Electronics,Laptop,1,477.39,0,324.63,119.49,33,3.8,Credit Card,In-Store
2024-08-11,East,Food,Beverages,6,23.28,15,80.75,17.7,39,5.0,Bank Transfer,Online
2024-08-12,South,Clothing,Shoes,6,71.02,10,262.39,60.12,37,4.1,Bank Transfer,In-Store
2024-08-12,South,Electronics,Laptop,6,568.5,0,2333.81,632.56,27,2.9,Cash,Online
2024-08-12,West,Toys,Puzzle,6,41.67,5,162.53,58.36,53,3.7,Credit Card,In-Store
2024-08-13,Central,Electronics,Tablet,6,431.0,0,1780.39,448.7,35,5.0,Credit Card,In-Store
2024-08-13,West,Electronics,Smartphone,3,537.51,20,888.15,329.48,34,5.0,Cash,Online
2024-08-13,East,Electronics,Smartphone,7,513.4,0,2474.25,956.94,42,2.6,Cash,In-Store
2024-08-14,West,Food,Bakery,6,31.11,10,116.39,37.39,34,3.9,E-Wallet,Online
2024-08-14,East,Electronics,Smartphone,8,515.82,10,2573.12,516.47,30,3.7,E-Wallet,Online
2024-08-14,North,Food,Snacks,5,23.04,5,75.84,18.88,25,4.7,E-Wallet,In-Store
2024-08-15,East,Toys,Doll,10,50.63,0,353.06,94.46,66,3.0,Credit Card,Online
2024-08-15,Central,Food,Snacks,5,21.31,5,70.58,23.79,48,5.0,Credit Card,Online
2024-08-16,North,Toys,Board Game,3,37.36,15,66.86,24.87,33,3.0,E-Wallet,In-Store
2024-08-16,West,Toys,Board Game,6,42.4,15,151.78,35.82,54,4.0,E-Wallet,In-Store
2024-08-16,North,Food,Beverages,6,27.07,10,102.6,31.61,44,3.1,Credit Card,Online
2024-08-17,East,Clothing,Jacket,7,48.46,10,215.68,53.21,38,4.6,Credit Card,Online
2024-08-17,North,Furniture,Chair,6,357.09,0,1513.63,496.56,24,2.4,E-Wallet,Online
2024-08-17,East,Electronics,Headphones,3,441.36,0,935.43,244.63,27,3.9,Credit Card,Online
2024-08-18,West,Furniture,Chair,9,300.96,20,1541.11,359.18,50,4.0,E-Wallet,In-Store
2024-08-18,South,Electronics,Smartphone,5,542.11,15,1638.57,577.03,47,3.4,Cash,Online
2024-08-18,West,Electronics,Smartphone,7,445.34,10,1995.36,891.14,20,5.0,Credit Card,In-Store
2024-08-19,West,Toys,Puzzle,7,32.94,10,148.61,57.4,32,5.0,E-Wallet,Online
2024-08-19,Central,Electronics,Headphones,6,399.7,5,1631.26,360.95,46,3.7,Credit Card,Online
